sentiment,id,date,query,user,tweet
Negative,2260098333,Sat Jun 20 18:40:02 PDT 2009,NO_QUERY,prettycountry,Oh wait... They r still playing     hope my goat doesn't come up missing!!!!!
Negative,2201246591,Tue Jun 16 20:00:34 PDT 2009,NO_QUERY,aeewilcoxson,@rosa_pastran I'll be in Sac next weekend and every Friday/Sat after. I'm taking a summer school class  How often are you in Sac?
Positive,1981869545,Sun May 31 10:03:29 PDT 2009,NO_QUERY,BetsieNathaly,"Coffee, Pancakes, Sunshine, Great music from @johncmayer and silly phone conversations = Happy Sunday "
Positive,2065413568,Sun Jun 07 08:32:42 PDT 2009,NO_QUERY,nooli4,is ECSTATIC that Federer just won Roland Garros!   And equalled Sampras' record!
Positive,1968024778,Fri May 29 20:37:32 PDT 2009,NO_QUERY,MissJessicaFoxx,I want some pink crush cola 
Negative,1991607466,Mon Jun 01 07:20:41 PDT 2009,NO_QUERY,pheajean,"@R_CELL_E_UH i've got so much new stuff, but my computer busted, so i havent been able to update anything  totally sucks!"
Negative,2326548070,Thu Jun 25 07:11:21 PDT 2009,NO_QUERY,ashley_isabelle,"@canvasxyz isn't it though? I've been waiting for the new cd forever, and of course there's no hot topic near me right now "
Negative,2011415415,Tue Jun 02 18:59:25 PDT 2009,NO_QUERY,Justine8277,Bummed I couldn't get Sims 3 today  I am dying to play it! I think it's going to be awhile though. I don't need that addiction anyways.
Positive,2189949310,Tue Jun 16 01:20:37 PDT 2009,NO_QUERY,new_horizon,Busy day painting the yachts... There has to be a hard part to this job 
Positive,2183021852,Mon Jun 15 13:56:37 PDT 2009,NO_QUERY,rugbychip,@Fastcars800 Beeden please don't kill me 
Positive,2013524722,Tue Jun 02 22:53:27 PDT 2009,NO_QUERY,Brazit,&quot;The old saying is true:'Breaking up is hard to do.' But breaking down is easy to do...&quot; i will not break down. I will stand confident 
Positive,1836312881,Mon May 18 07:46:22 PDT 2009,NO_QUERY,michellelocke,"beautiful again today! it's supposed to be 80!!  I'm wearing my red skirt, a tank top, and sunscreen. yay!!"
Positive,2057658112,Sat Jun 06 13:25:02 PDT 2009,NO_QUERY,heavyheartthat,@vanessawhite How is your foot today? What did you actually do to it? Hope you're okay  xxx
Negative,2221362294,Thu Jun 18 05:14:17 PDT 2009,NO_QUERY,ManjuMadap,Feeling like to go home... Missing my mom very much 
Positive,1991516352,Mon Jun 01 07:10:46 PDT 2009,NO_QUERY,claire_lee,"Yay, both abstracts accepted for SAIP "
Positive,1881566805,Fri May 22 05:00:28 PDT 2009,NO_QUERY,Bee90,"Okaaay....I am off!!!  In a few hours I shall be in a completely different place! ...the middle of nowhere to be exact, what fun!! haha."
Positive,1827618997,Sun May 17 11:05:31 PDT 2009,NO_QUERY,KendellRenee,@Ines Both!!! LOL!!! Just tell me when and where (since I am technically a visitor) 
Positive,1751820832,Sat May 09 20:21:25 PDT 2009,NO_QUERY,blue_raven,@shoot4the5hole Welly's the Pinball Wizard.  #canucks
Positive,1881150648,Fri May 22 03:46:06 PDT 2009,NO_QUERY,fedbax,is gonna play braid do not disturb 
Negative,1979001388,Sun May 31 01:14:39 PDT 2009,NO_QUERY,ammd23,nobody is online in my msn 
Negative,2300742800,Tue Jun 23 14:32:08 PDT 2009,NO_QUERY,astamat,is sad that Transformers is sold out everywhere within a 50 mile radius 
Negative,1988783441,Sun May 31 23:21:46 PDT 2009,NO_QUERY,tnassri,sakit badan from staying in bed whole day.. still got the flu n cough.. 
Positive,2059115583,Sat Jun 06 16:16:39 PDT 2009,NO_QUERY,kristyyQUACH,At Mimi's house doing the biology project with Minh and Mimi  My tummy hurts from laughing! Love them so much 
Negative,2235115106,Fri Jun 19 00:27:39 PDT 2009,NO_QUERY,Leah_Liddell,@aka55 I have too much on my mind to sleep 
Positive,1984781784,Sun May 31 15:47:50 PDT 2009,NO_QUERY,emmaroo,emily is speaking in third person to~day. 
Negative,2206813426,Wed Jun 17 07:05:25 PDT 2009,NO_QUERY,colinprime,"@deepee27 ......yea, went to Rhyl but got rained off "
Positive,1970254047,Sat May 30 03:05:34 PDT 2009,NO_QUERY,strayl1ght,"@martinkonzett actually no, SMS-tweeting "
Negative,1979605582,Sun May 31 03:46:07 PDT 2009,NO_QUERY,ABCDEFGHIJ123,@DavidArchie haihz you didnt reply any of my replies 
Positive,2013767080,Tue Jun 02 23:31:19 PDT 2009,NO_QUERY,ElaineToni,Want to watch it with me? ---&gt; http://tinyurl.com/iCarly-iGoToJapan Just a little addicted to tinyurl.com. 
Negative,1563556816,Sun Apr 19 23:17:45 PDT 2009,NO_QUERY,ShelbyLowe,is sitting around doing nothing. I miss landon though. Sigh...  .  I beat @SheaRiley at poker! OH YAH!
Positive,2062121440,Sat Jun 06 22:23:18 PDT 2009,NO_QUERY,LeetSkeet,@MightBeMarissa Go ask your dad 
Negative,1880170912,Fri May 22 00:19:41 PDT 2009,NO_QUERY,FERNANDODL,@AubreyODay you miss my bday.  lol
Positive,2066027399,Sun Jun 07 09:45:05 PDT 2009,NO_QUERY,kirstymcfly,oh the laughters of tom and dougie i have 
Negative,2285037838,Mon Jun 22 14:37:47 PDT 2009,NO_QUERY,daniellelod,Has to say goodbye to her iPod 2moro  didn't use it anyway but still...
Positive,1834950609,Mon May 18 04:42:28 PDT 2009,NO_QUERY,percgirl11,"I'm starting my class today, but I'm also going to the high school afterwards to do some much needed practicing on a marimba "
Negative,2068943406,Sun Jun 07 14:59:09 PDT 2009,NO_QUERY,DomainNameForum,NS change take too long  http://tinyurl.com/lguccy
Positive,2003130487,Tue Jun 02 05:56:30 PDT 2009,NO_QUERY,brettystar,@MattGLee totally disagree-I think it is hot and looks better than twilight imho 
Negative,2324204509,Thu Jun 25 02:33:32 PDT 2009,NO_QUERY,sebbywood,@skiphopjump NOOOOOOOOO... You gone for an emergency appointment yet? 
Negative,2321607862,Wed Jun 24 21:18:01 PDT 2009,NO_QUERY,osbornation,@justKaryn oh no! that's not cool 
Negative,2266523906,Sun Jun 21 08:39:21 PDT 2009,NO_QUERY,katrinalikewhoa,i dont like fathers day minus my father 
Positive,2050659570,Fri Jun 05 19:04:06 PDT 2009,NO_QUERY,ChiliSweet,Going for a swim with the Bryce-ernator! Gotta wear that boy out before bed! 
Positive,1979436833,Sun May 31 03:02:27 PDT 2009,NO_QUERY,CharityLandis,is up and ready for some Jesus.  
Positive,2187945968,Mon Jun 15 21:03:02 PDT 2009,NO_QUERY,MaryKay26,@peterfacinelli Nurse Jackie was great tonight!  It's nice to see you in a tv series again altho I do have to say...I still miss Fastlane 
Positive,2181350882,Mon Jun 15 11:42:35 PDT 2009,NO_QUERY,nniaa,"@marvellousmissy It's ok. I'm dressing up as a strumpet, for a themed party. It'll look like I'm wearing my pimp's coat "
Negative,1982244696,Sun May 31 10:49:17 PDT 2009,NO_QUERY,XoxoDollisha,"@FFNickP I'm so glad u had fun lol, wish I coulda been there wit u  I have literally 30 days though."
Negative,1559355013,Sun Apr 19 10:55:26 PDT 2009,NO_QUERY,CarlaBellaxx,@pomsterr it's just sucky it had to be this way.. 
Positive,2059215546,Sat Jun 06 16:28:54 PDT 2009,NO_QUERY,ANGELOFMUSIC172,@drewseeley  its about time i got out of FL haha
Negative,1693289081,Sun May 03 22:05:49 PDT 2009,NO_QUERY,xdominique,"@AlexAllTimeLow i missed the umass show, but my brother called me to rub it in  so sad i missed thisss. but amazing show on tuesday&lt;3"
Negative,1753989372,Sun May 10 04:28:04 PDT 2009,NO_QUERY,Angieb443,I think i've killed my arm 
Negative,2186968977,Mon Jun 15 19:35:56 PDT 2009,NO_QUERY,Wentztastic,@thisisryanross Yes.. I agree. Poor Ryan 
Positive,2181029020,Mon Jun 15 11:16:10 PDT 2009,NO_QUERY,e4126,@Blairxx britney spears or jessica simpson 
Positive,2068296144,Sun Jun 07 13:50:25 PDT 2009,NO_QUERY,danger_skies,@faceforaradio Highlight the section you want to be under the cut. Press the cut tool. Then write the text you want to be the link 
Negative,1972944687,Sat May 30 10:10:53 PDT 2009,NO_QUERY,ClassyFreshCool,@NIghthawk0921 .. Yea I'm not in the best mood either 
Positive,1753694730,Sun May 10 02:57:22 PDT 2009,NO_QUERY,lollipop_246,OMG I FINISHED MY HISTORY CHILDRENS BOOK!!!! JUST NEED 2 MAKE IT PRETTY AND PRINT IT OFF AND IM DONE!!! WHOO!!! 
Positive,2003624005,Tue Jun 02 06:52:05 PDT 2009,NO_QUERY,stacykinney,Terrific Tuesday !! --  I hope everyone is having a great one. -- 
Negative,2061233327,Sat Jun 06 20:26:53 PDT 2009,NO_QUERY,rachel215,@WrittenHouse sorry I had to jet...and that it was so drama..LOL had to attend to some personal biz. ur not following me anymore 
Negative,1977435419,Sat May 30 20:58:30 PDT 2009,NO_QUERY,JDocherty,Punishing myself by watching Rich Bride Poor Bride. Going to pout about not being able to afford a wedding and eat cookie dough. No dough 
Negative,2058326846,Sat Jun 06 14:43:02 PDT 2009,NO_QUERY,EricaSanti17501,"@snazzysophie awww.  ok. Sure, u can come @ 6:30. But make sure ur here! I want 2 give us enough time. Do u want to watch it after Dane?"
Positive,2058247709,Sat Jun 06 14:33:39 PDT 2009,NO_QUERY,weeznet,Ordering pizza to be delivered from our hotel room.  i'm ready to eatttt.
Positive,2175285343,Mon Jun 15 00:34:15 PDT 2009,NO_QUERY,ReelYouth,"3 deadlines Mon. Rough copy of Nepal film, UN grant, &amp;  2010Legacies grant. Film is exporting, UN grant done, last touches on web app now "
Positive,1753773249,Sun May 10 03:22:20 PDT 2009,NO_QUERY,muphlus,Cleaning up from yesterdays wild party 
Positive,2002777611,Tue Jun 02 05:08:06 PDT 2009,NO_QUERY,pinkprincess545,is getting her hair done tonight  x
Positive,2191121420,Tue Jun 16 04:34:15 PDT 2009,NO_QUERY,brightlightx2,@williambowerman La Roux? Bright Light Bright Light?  maybe Filthy Dukes' new single out this week?
Negative,2200538159,Tue Jun 16 19:02:07 PDT 2009,NO_QUERY,remedyeli,I really miss my hat  I'm not me without it. I must get it back before the transformers 2 comes out.
Positive,2058380883,Sat Jun 06 14:49:36 PDT 2009,NO_QUERY,blakkkrabbit,@Smush21  that's funny... it would be awesome tho 
Negative,2244495622,Fri Jun 19 14:49:22 PDT 2009,NO_QUERY,dhp1080,@hak5chris Too bad the mobileconfigs can't add MMS as well 
Negative,2205590700,Wed Jun 17 05:03:42 PDT 2009,NO_QUERY,averygoodyear,@Cuddlynn82 Yeah  especially poo that your husband somehow neither sees nor smells despite its proximity to his desk
Positive,1755187732,Sun May 10 08:29:26 PDT 2009,NO_QUERY,NatElev,@DebbieFletcher congratsss debbie! happy mom's day! hope you have the bestest time today! haha  love you xx
Positive,1969913902,Sat May 30 01:42:37 PDT 2009,NO_QUERY,Setorii,@pcatLAGIRL and I are jetting outta here going to find some yummy food 
Negative,2056946167,Sat Jun 06 12:05:15 PDT 2009,NO_QUERY,jamiemcflyx,@newO_nyboR LMFAO! I know yeah! If I had the money I would go and see her...but I don't have Â£60 to spare  @deanperry My mate haha
Negative,2239359202,Fri Jun 19 08:26:50 PDT 2009,NO_QUERY,indiethought,still has a painful ear.  
Positive,1979737703,Sun May 31 04:18:08 PDT 2009,NO_QUERY,Smilerzgurl,@tommcfly You should tweet some people  (hint!) Your still in the lead for MR twitter universe lol yey go you! 
Positive,2191546019,Tue Jun 16 05:30:03 PDT 2009,NO_QUERY,salisburydowns,@aussie_ali have the &quot;100 day cough&quot; but all is good in the Webster household. everyone asleep but me. heh. time to do s/thing naughty! 
Negative,1989514005,Mon Jun 01 01:49:42 PDT 2009,NO_QUERY,cristy17,Assign.Ed. says things are too hectic for me to finish up my story for at least three days. So much for doing more stories before leaving 
Positive,1932345143,Tue May 26 21:17:01 PDT 2009,NO_QUERY,michio29,cuddys with my buddy mike ... obviously not recovering from the long drunken weekend 
Positive,2182427331,Mon Jun 15 13:09:20 PDT 2009,NO_QUERY,kuoysej,@murdrae we threw tortillas. those things? i like how you dressed up more for my grad then for church  thanks
Negative,2199360058,Tue Jun 16 17:23:23 PDT 2009,NO_QUERY,crysmy,http://twitpic.com/7kzom - Only in Nanakuli. @charlisse226 said the guy was going to punch me in the face for taking this pic. 
Negative,2202364534,Tue Jun 16 21:40:19 PDT 2009,NO_QUERY,jebbietantan,@rosieluvszigi I don't know. There's a foreign object in my eye. Doesn't look like I'm going to Leedy tonight. 
Positive,2176850546,Mon Jun 15 04:54:11 PDT 2009,NO_QUERY,isisproject,This is a status update to twitter from ICE  Timestamp: Mon Jun 15 13:54:10 CEST 2009
Negative,1833818100,Mon May 18 00:33:58 PDT 2009,NO_QUERY,SweetAmyG,twitter isn't letting me upload a picture!!! grrrrrr!!!!! 
Positive,1984781236,Sun May 31 15:47:46 PDT 2009,NO_QUERY,jessnobrega,"@Dannymcfly: probably you wont read this,or answer,but i keep trying "
Negative,2324491495,Thu Jun 25 03:17:25 PDT 2009,NO_QUERY,cyberczar,Wishing tweeterck for iPhone had push notifications 
Negative,2062769204,Sun Jun 07 00:14:17 PDT 2009,NO_QUERY,starrkissed07,@librado_ what happened? 
Negative,2191119262,Tue Jun 16 04:33:57 PDT 2009,NO_QUERY,VATD,"amelia rang me, now shes gone  i miss the year 10s...."
Positive,1791856220,Wed May 13 21:19:13 PDT 2009,NO_QUERY,BabyB21,Yes! I leave for las vegas &amp; Cali in about a month! I can't wait for this trip! 
Negative,2246245122,Fri Jun 19 17:18:27 PDT 2009,NO_QUERY,Rayisonfire,"@marriemartins no, i'm kidding. stay with me. "
Positive,1980581243,Sun May 31 07:08:10 PDT 2009,NO_QUERY,TPzLunatic,@CatsHoodRich true..i met him when i wus like 11 
Negative,2072390217,Sun Jun 07 20:56:07 PDT 2009,NO_QUERY,sandritangel,I still cann't vote on Mr twitter. The &quot;+&quot; doesn't appears  
Negative,2249488604,Fri Jun 19 22:25:39 PDT 2009,NO_QUERY,CrispCoCo,Concotion is kicking my 100 lb. azz.. 
Negative,2324991679,Thu Jun 25 04:31:23 PDT 2009,NO_QUERY,losthorizons,"New vid, for Seether's epic cover of &quot;Careless Whisper&quot;. Not so sure if i'm in to it, yet.  http://bit.ly/Mga1x"
Positive,1979075896,Sun May 31 01:32:23 PDT 2009,NO_QUERY,enzobenzo,@jodz prolz not  its a bit ambitious...
Negative,2234905411,Fri Jun 19 00:00:13 PDT 2009,NO_QUERY,peroxideprinces,Soo_zee let me qet on th computer pleaseeee!! 
Positive,1827796399,Sun May 17 11:27:59 PDT 2009,NO_QUERY,betzwhite,"@daisyjanie oooh, love a shiny new idea.  Don't love the pursual analyzing"
Negative,2235274918,Fri Jun 19 00:49:54 PDT 2009,NO_QUERY,jessren,@TOMSshoes Any chance of a restock for the element Black/Pink? It's sold out in my size 
Negative,2236860772,Fri Jun 19 04:41:43 PDT 2009,NO_QUERY,rountrjf,@mrs_cheftree EEEEK! that stinks 
Positive,1932293615,Tue May 26 21:11:11 PDT 2009,NO_QUERY,Beachbum1294,@JohnLowell Hey!!! guess who is on Twitter now?!?!?!?!  Follow MEEE!
Positive,1824203056,Sun May 17 00:25:33 PDT 2009,NO_QUERY,faneebo,@riseagainstchic hey it was really nice meeting you....the show WAS awesome 
Negative,1688007271,Sun May 03 10:07:09 PDT 2009,NO_QUERY,DannysUltimatum,@LisaMurray I'm at work 
Negative,2235663963,Fri Jun 19 01:46:05 PDT 2009,NO_QUERY,itsnoel,@amycowell24  good morning! Bit grey here today... 
Positive,1956451124,Thu May 28 21:54:28 PDT 2009,NO_QUERY,gary22,@TarynThomas I know it will be good stuff 
Positive,1565396198,Mon Apr 20 06:39:23 PDT 2009,NO_QUERY,angel27ar,Starting the day.  3 day work week.  
Positive,2188597610,Mon Jun 15 22:11:33 PDT 2009,NO_QUERY,xoKortnayox,@caraaaaaa haha. thanks! 
Positive,1969174217,Fri May 29 23:14:03 PDT 2009,NO_QUERY,Beautifullsoull,Soooo not ready for the drive that awaits me tomorrow! ugh! on the other hand! excited bout seeing kenny n the girls! 
Negative,2256126028,Sat Jun 20 12:17:58 PDT 2009,NO_QUERY,ranjeewa,Checking out the East Portland Aquatic Center with Anjali. Shark slide is closed 
Negative,2174563751,Sun Jun 14 22:49:10 PDT 2009,NO_QUERY,swiftkaratechop,@chelseacriner u gots* gah i cant type. psssh i ruined it  lol
Negative,1770740526,Mon May 11 22:07:07 PDT 2009,NO_QUERY,PiZZaMaN2K,Apparently i don't work today 
Negative,1684930033,Sat May 02 22:29:34 PDT 2009,NO_QUERY,kellishaver,@imagetic That's a bit disappointing. 
Positive,1687663725,Sun May 03 09:16:48 PDT 2009,NO_QUERY,DaveCharest,@sethsimonds It's hard for sure. Used to drive people crazy when learning to play bass. Now that I'm better they don't mind so much. 
Negative,2003497209,Tue Jun 02 06:38:28 PDT 2009,NO_QUERY,ButterKupBx,Mad that I couldn't walk this am.  Hopefully ill catch up later in the day 
Negative,2008051042,Tue Jun 02 13:32:50 PDT 2009,NO_QUERY,BeantownCutie,@DonnieWahlberg every 1 is watching the live chat  I can't see from work WTF!!!!!!!!!
Negative,2064686418,Sun Jun 07 06:55:25 PDT 2009,NO_QUERY,lemon45,@mileycyrus SCOTLAND is still waiting for a concert date!! dont let us down please  so many fans
Negative,2198957084,Tue Jun 16 16:48:54 PDT 2009,NO_QUERY,MyJoystick,"Podcast editing finally finished, will go up tomorrow or Thursday. We had some recording issues tho.  [Andy]"
Positive,1970347983,Sat May 30 03:29:52 PDT 2009,NO_QUERY,stormsage,@jannagae thank you muchly  It is always a gr8 feeling to know that ones poetry can stir the emotions of others !
Negative,2063213160,Sun Jun 07 01:47:04 PDT 2009,NO_QUERY,ryapee,is badtrip cos my laptop's still sick  http://plurk.com/p/z1acl
Negative,2262543869,Sat Jun 20 22:43:22 PDT 2009,NO_QUERY,chrissergi,I'm such a chicken  ugh
Negative,2002739769,Tue Jun 02 05:02:21 PDT 2009,NO_QUERY,navy_angel616,wondering if my sailor will call me today. he's been gone a week today. i am so sad.  deployments really stink 
Negative,2223624974,Thu Jun 18 08:30:36 PDT 2009,NO_QUERY,seanleys,Drinking juice to prepare for breaking the fast. I have energy but my stomach isn't happy. And I thought eating again was going to be fun 
Negative,2327136828,Thu Jun 25 07:58:02 PDT 2009,NO_QUERY,KivaDavis,"no, i have ANOTHER day off!!! unfortunately i have a boatload of crap to do  you better teach me soon!!!"
Negative,1693734527,Sun May 03 23:35:03 PDT 2009,NO_QUERY,d3v10us,:/ home from school not much to do 
Negative,2015511481,Wed Jun 03 04:51:27 PDT 2009,NO_QUERY,xlilpinkstarx,mite go for sum drinks 2nite then gna chill out nd get ready to travel 2moz 
Negative,2065607138,Sun Jun 07 08:56:27 PDT 2009,NO_QUERY,Nathan133,@am3556 @ladymaryann @Straw000  got a water leak 
Negative,2244493648,Fri Jun 19 14:49:12 PDT 2009,NO_QUERY,kateyq,"just sitting around, godd this concussion suckss. "
Positive,1824898489,Sun May 17 03:26:00 PDT 2009,NO_QUERY,Charisse_Ann,Ratpack week of American Idol is kick awesome! All of them were really great! 
Positive,2059064596,Sat Jun 06 16:10:32 PDT 2009,NO_QUERY,RachieBella,"babysitting cole&amp;jackie, were watching hotel for dogs&amp; I'm going to do a tumblr about prom "
Positive,2176363471,Mon Jun 15 03:40:14 PDT 2009,NO_QUERY,shhham,"@omgellani hahaha thanks babe  i willll, fuck i love my milo, i can't go a night without it, literalllly ! &lt;3 i'm that much in love"
Negative,2199597146,Tue Jun 16 17:43:51 PDT 2009,NO_QUERY,rawr_kbarr,@jonasbrothers target is sold out of your new cd!! NOOOOOOO! 
Positive,1979622134,Sun May 31 03:50:21 PDT 2009,NO_QUERY,ggw_bach,@Adman500 cool!  there are some sites that offer free blogger templates .... they really enhance the experience and interface 
Positive,1970438014,Sat May 30 03:52:07 PDT 2009,NO_QUERY,StickTree16,@casndra you still haven't caught me up on the bryan saga.marathon msn convo when i have time? 
Positive,2044764866,Fri Jun 05 09:47:36 PDT 2009,NO_QUERY,Coopaaaa,@jimmycarr Hey jimmy  you alright x
Negative,2205064374,Wed Jun 17 03:51:52 PDT 2009,NO_QUERY,annesointula,Noooo  I guess my flu is coming back...
Positive,1999411522,Mon Jun 01 20:10:20 PDT 2009,NO_QUERY,whitneymckague,watching Marley and Me with marley... 
Negative,1989027455,Mon Jun 01 00:06:37 PDT 2009,NO_QUERY,willswanson1980,I hate the dreams where they seem too real and when you wake up your convinced that you still dreaming... Curs-sed mind games  gggrrrrr!!!
Negative,1686503568,Sun May 03 05:42:30 PDT 2009,NO_QUERY,durx,After thinking I would never go back to #india after 4 months there last year. I'm now gonna go again next year. It sucks you in eh 
Positive,1932530060,Tue May 26 21:39:23 PDT 2009,NO_QUERY,harajuku_egl,"@Suzienguyen - oh, wish could have joined you guys. since JC had to wk in the p.m., went to park instead with his fam.  "
Positive,2047789792,Fri Jun 05 14:11:03 PDT 2009,NO_QUERY,LeBrittany,at the fire in the hole show with alyssa! 
Positive,1997368504,Mon Jun 01 16:43:42 PDT 2009,NO_QUERY,alanazimmerman,Finally home  great day! Anybody taking ACC classes online? I need to talk to you.
Negative,2177184341,Mon Jun 15 05:37:24 PDT 2009,NO_QUERY,omfgitsmichelle,i wanna move to irland  LOL! fo realzz
Positive,2188883343,Mon Jun 15 22:45:55 PDT 2009,NO_QUERY,lisaj_ed,"good morning // happy birthday chloe  // it's you + me, movin' at the speed of light into eternity, yeah.."
Negative,2225003038,Thu Jun 18 10:11:30 PDT 2009,NO_QUERY,hleeh,@andrewfasano Why are you at school? 
Positive,1992010790,Mon Jun 01 08:02:52 PDT 2009,NO_QUERY,srh_natalia,@zhrqxQ heloow?  thanks for following meee
Positive,2008624534,Tue Jun 02 14:24:39 PDT 2009,NO_QUERY,TranceGemini613,I definitely just bought a used copy of Guitar Hero II WITH CONTROLLER for SEVENTEEN BUCKS. Go go Microcenter! 
Negative,2188228523,Mon Jun 15 21:31:16 PDT 2009,NO_QUERY,jakewhitlatch,has an awful nosebleed... 
Positive,1961529066,Fri May 29 09:38:34 PDT 2009,NO_QUERY,YeppItsMee,wishing i was with the man on the moon... 
Positive,2175094219,Mon Jun 15 00:04:16 PDT 2009,NO_QUERY,Laura2910,"@tobiasrocks great! Yeah me too, just got the last week to go before the end of the term. One last blast of work then freedom! "
Negative,1551705493,Sat Apr 18 09:45:41 PDT 2009,NO_QUERY,tequilaqueen16,"food-check, washingup-check, CV....no check "
Positive,1986151886,Sun May 31 18:24:18 PDT 2009,NO_QUERY,samanthafaloon,Twilight won best fight!!!! 
Positive,1676396447,Fri May 01 21:55:33 PDT 2009,NO_QUERY,ColorBakery,"@ScottATaylor Hi sweetie  very good week. I have to email you about it, but we may've just &quot;stepped in sh_t&quot; as they say. How are you?"
Positive,1997464628,Mon Jun 01 16:53:52 PDT 2009,NO_QUERY,greenmodernkits,"@DairyGodmother UR *always* welcome to visit, regardless of house kit open houses. You could get some RVA orders in &amp; make it biz trip! "
Negative,2001645754,Tue Jun 02 01:34:55 PDT 2009,NO_QUERY,ladykiss,SOOO Im moving 
Positive,1824692445,Sun May 17 02:30:26 PDT 2009,NO_QUERY,Hooded,"@Mr_Marty I bowling the ball and my fingers got stuck, fat fingers FTL it was funny though "
Positive,1996192646,Mon Jun 01 14:40:53 PDT 2009,NO_QUERY,y_ns,scrapping the idea of an all-nighter..its the summer..i'll wake up earlier instead. off to my bed-time reading - The Portrait of a Lady 
Positive,1880264193,Fri May 22 00:38:16 PDT 2009,NO_QUERY,redsanity2131,lexy - novice  this has been keeping me up all night. i need to get up early... damn
Negative,2051588691,Fri Jun 05 22:21:26 PDT 2009,NO_QUERY,ArmyStrykersMom,Tweetvisor wont load 
Negative,2184289416,Mon Jun 15 15:41:35 PDT 2009,NO_QUERY,deviantkade,@ravenalexis awwwwww babe! im so sorry to hear that  get better soon!!
Negative,2247707902,Fri Jun 19 19:30:12 PDT 2009,NO_QUERY,katahay,"@idkmybffleah haha, yea but if its like my DISNEY VHS &amp; old home movies, you better record it to DVD, or it'll just be gone soon. "
Positive,2193402232,Tue Jun 16 08:24:36 PDT 2009,NO_QUERY,krystlerb,"@TANGG GT was a good movie...although I spent the first half saying, &quot;WTF?&quot;?! Enjoy! "
Negative,1965333556,Fri May 29 15:44:09 PDT 2009,NO_QUERY,Elaine_W_84,@hanaabanana i know!!!!!!!!! yopu only just got round to watching it?  i cried!!!!!
Negative,2209609390,Wed Jun 17 10:35:14 PDT 2009,NO_QUERY,vicodin_martini,@hughsbeautiful nope. FAIL slow internet. 
Negative,2219490929,Thu Jun 18 00:39:36 PDT 2009,NO_QUERY,HeatherHero,my phone's gone for the whole summer break 
Positive,1971720173,Sat May 30 07:44:55 PDT 2009,NO_QUERY,SedonaClarke,Gorgeous Weather today  Been sunbathin all day since about 10:30 this morning!
Positive,1692530380,Sun May 03 20:11:44 PDT 2009,NO_QUERY,ToksieOlu,@greggarbo Very insightful 
Positive,2187550711,Mon Jun 15 20:26:55 PDT 2009,NO_QUERY,tiffany_aussie,"@mileycyrus love the fact you write your own material, songs.  thats someone genuine,, ;D"
Negative,1970003749,Sat May 30 02:03:40 PDT 2009,NO_QUERY,mIster_MuRPH,@Shaletia 
Negative,1559669044,Sun Apr 19 11:44:44 PDT 2009,NO_QUERY,shelbyscott,"@lisascottplus2 nothingg just flipping through the channels, there is nothing good on "
Negative,2324873226,Thu Jun 25 04:15:00 PDT 2009,NO_QUERY,LUC3H,"@hollaaluke yeh, i got really bad  you still goign to pupil suppost?"
Negative,1564233284,Mon Apr 20 02:27:45 PDT 2009,NO_QUERY,Zombie_Plan,@lick_skittles  want to but I'd crash and die
Negative,2324625502,Thu Jun 25 03:38:15 PDT 2009,NO_QUERY,EdwardStroud,@charlotteeerie you have an iPhone?! No fair!! I can't get mine until november because i'm on a contract 
Positive,2180476389,Mon Jun 15 10:31:23 PDT 2009,NO_QUERY,thorpejames,"I'm Sorry, I Haven't A Clue! "
Positive,1557497838,Sun Apr 19 04:28:41 PDT 2009,NO_QUERY,merejames,@stilgherrian uh huh sure you didn't 
Negative,2002339800,Tue Jun 02 03:55:31 PDT 2009,NO_QUERY,lucy0916,geog exam this afternoon going to fail 
Positive,2190125815,Tue Jun 16 01:50:29 PDT 2009,NO_QUERY,jamesjrn,@djinfrared Post a link so we can hear it. 
Negative,2196853293,Tue Jun 16 13:01:02 PDT 2009,NO_QUERY,paintedelfie,~ just had supper &amp; watched The Party ep of Black Books  soooo funny . . But last one  will have to start series 1 again nxt wk lol !
Positive,1970354871,Sat May 30 03:31:29 PDT 2009,NO_QUERY,t94xr,"I'm at lan, in Rotorua "
Positive,2053090246,Sat Jun 06 03:13:58 PDT 2009,NO_QUERY,SoFiree,"@AlanCarr Thats so cool! I'll be watching, love the adverts for it already!  x"
Negative,1469846495,Tue Apr 07 07:35:29 PDT 2009,NO_QUERY,steens8709,Not feeling well today  I want chicken noodle soup and my bed...
Negative,2283615367,Mon Jun 22 12:51:12 PDT 2009,NO_QUERY,216angel,summer. it is so boring i want to go out. i hate how its so cloudy 
Positive,2065994345,Sun Jun 07 09:41:16 PDT 2009,NO_QUERY,iluvmiley23,i am so happy that you are following me here On twitter that is just so kewl  @jamie_spears
Positive,1989296038,Mon Jun 01 01:01:40 PDT 2009,NO_QUERY,MISS_J0NAS,Me &amp; Teana are just on Bebo &amp; talking to Holly! I just turned 14 ; Yaaah me !! 
Positive,1961182472,Fri May 29 09:06:31 PDT 2009,NO_QUERY,CaseyCornett,"@DonCashion yes, it is also moving day as well. I'm using Mark and Rosalba's truck tonight. should be a blast. "
Negative,2266438044,Sun Jun 21 08:30:31 PDT 2009,NO_QUERY,realisticart,"Caran d'Ache Prismalo I in the US. These R my favorite pencils, the only ones I use. Almost impossible 2 find them here.  Advise 4 me?"
