sentiment,id,date,query,user,tweet
Negative,1552001421,Sat Apr 18 10:31:44 PDT 2009,NO_QUERY,SexPortal,@IVNick8r I must have missed your question. Sorry 
Negative,1961863503,Fri May 29 10:09:31 PDT 2009,NO_QUERY,niallvansanten,Gotta wait till wednesday for my new guitar to be delivered 
Negative,2197108173,Tue Jun 16 13:21:10 PDT 2009,NO_QUERY,canadiansfan,@InEveryWordISay i'll go to the 6th with you! if i could 
Negative,2262648554,Sat Jun 20 22:56:25 PDT 2009,NO_QUERY,krispy_k711,BBY I MISS YEW!!!  ahhhhhhhhhh finally released some stress buh wishin it was all gone!? anybody kno somebody hiring ah nigga needs a  ...
Positive,2002453442,Tue Jun 02 04:15:33 PDT 2009,NO_QUERY,jhoanne23,today was fun. i missed 10wisdom. 
Negative,2324409562,Thu Jun 25 03:05:19 PDT 2009,NO_QUERY,HotPinkBabe2,Jeans are a little too tight this morning 
Positive,2031450428,Thu Jun 04 09:50:12 PDT 2009,NO_QUERY,shereenbean,"DMB GPS http://tinyurl.com/pl2rbm (via @jimmyfallon) LOL  Awesome  Loved the Slow Jam on the CA Economy, too. "
Negative,1555843921,Sat Apr 18 20:51:26 PDT 2009,NO_QUERY,MattyRite,Needs a New Job  I hate stupid tim hortans!
Negative,1676712310,Fri May 01 22:55:47 PDT 2009,NO_QUERY,jacquiedezarn,Sick.  I'm hoping that I'll feel better by Sunday.
Negative,2226165330,Thu Jun 18 11:36:48 PDT 2009,NO_QUERY,Kn1ghtMayor,@Tha_Real_Bre u never emailed me 
Negative,2213652453,Wed Jun 17 15:39:47 PDT 2009,NO_QUERY,wesaysummerrr,"oh man, 138 people, 117 was too much for me  gonna be cutting back I think :')"
Positive,2039974381,Thu Jun 04 23:17:28 PDT 2009,NO_QUERY,SHOTAkunTM,will enjoy his time with his butterfly. 
Negative,2297626889,Tue Jun 23 10:40:30 PDT 2009,NO_QUERY,rosekrister,She is still not to well but she keeps holding on even when she wans to let go!!!   
Positive,2186625648,Mon Jun 15 19:06:17 PDT 2009,NO_QUERY,reallifegrety,"Time to lug out the big blue duffel bag.  That's right, the one I can actually *fit* into. "
Positive,1985281089,Sun May 31 16:47:52 PDT 2009,NO_QUERY,sammmita,waiting for the MTV movie awards 
Positive,1970345224,Sat May 30 03:29:11 PDT 2009,NO_QUERY,gooddaymason,@McKerrowTweet sounds nice 
Positive,1556489418,Sat Apr 18 23:02:14 PDT 2009,NO_QUERY,summerkinzx,hi everyone!  i'm going to make a video later on. :p a vlog video! &lt;3
Positive,1961213053,Fri May 29 09:09:19 PDT 2009,NO_QUERY,danagillbro,@LindaMiddleton Thanks 4 the follow. 
Negative,1559575971,Sun Apr 19 11:30:11 PDT 2009,NO_QUERY,tranceboy_johny,"@sweetfren too sad i cant listen to this, m at work  #asot400"
Negative,2016968241,Wed Jun 03 07:39:01 PDT 2009,NO_QUERY,danihun1,@jeremyangel just seen pic-adorable! bet u can't wait! got 2exams to go..first 1 2moz and then 1 next fri! whoop!! still no job tho  lol!
Negative,1563488277,Sun Apr 19 23:01:45 PDT 2009,NO_QUERY,moolakin,It's 7am here and I have to go to school this morning 
Negative,1694728382,Mon May 04 03:53:35 PDT 2009,NO_QUERY,lapetitedame,@kttmax i'm scared it'll make my face look fat 
Positive,1794544381,Thu May 14 06:03:03 PDT 2009,NO_QUERY,GArox,on the bus to the chesapeke bay!  yayyyy
Positive,1834615445,Mon May 18 03:36:22 PDT 2009,NO_QUERY,arianneftsk,good news week! 
Positive,1956630628,Thu May 28 22:18:34 PDT 2009,NO_QUERY,mackkxattackk,@LEXRAE just tweet! I'm following you now 
Negative,2264635331,Sun Jun 21 04:29:22 PDT 2009,NO_QUERY,natashajonasx,ah i miss jbs old songs 
Positive,1835008252,Mon May 18 04:52:45 PDT 2009,NO_QUERY,philliphess,Hello working world. Money money money! 
Negative,2017408802,Wed Jun 03 08:20:38 PDT 2009,NO_QUERY,bsmoove,AT WORK AND ITS RAINING LIKE CRAZY ON THE WEST SIDE. 
Negative,2195795906,Tue Jun 16 11:36:53 PDT 2009,NO_QUERY,mjh81,@wylthenemesis  how's mark getting on?
Positive,1557192662,Sun Apr 19 02:33:44 PDT 2009,NO_QUERY,gennyfurLAVERNE,"Part 2: 5am; Successful nite, yet again! Lol. Welp, nite-y NITE! Maybe tomorrow &quot;[S]omeone&quot; can put dat deal in2 effect b4 I leave! Hehe. "
Negative,2328276262,Thu Jun 25 09:23:02 PDT 2009,NO_QUERY,LeadUToOblivion,is home alone for the next 5 hours and feels like shit. puke. 
Negative,2214678639,Wed Jun 17 17:04:52 PDT 2009,NO_QUERY,tsunamistrike,So so so sad. Hadn't even confirmed date of wedding with Shona 
Negative,2299585230,Tue Jun 23 13:05:51 PDT 2009,NO_QUERY,ljmadd,Ugh.... I gave in to the double stuffs. Dammit. 
Negative,2202730896,Tue Jun 16 22:18:38 PDT 2009,NO_QUERY,pawsthejaws,Sadness...Isnt Going Away...I Guess Im Just Not Meant To Be Happy 
Positive,2190315540,Tue Jun 16 02:22:35 PDT 2009,NO_QUERY,odd_one_in,"I had a dose of Ikea tonight, and I didn't buy anything!!!  I will next time "
Negative,2261723234,Sat Jun 20 21:14:34 PDT 2009,NO_QUERY,bguerrero4,Tiff's Gma has terminal cancer...  Gonna drop off Tiff so that she can be her CNA while she is on hospice (*sp)  
Positive,1834929205,Mon May 18 04:38:43 PDT 2009,NO_QUERY,lilianabozier,@stephenfry a plasticine garden is a lovely idea! my daughter loves the idea 
Negative,2250575921,Sat Jun 20 00:53:55 PDT 2009,NO_QUERY,PageKennedy,@thisiscaliluv not in the club tonight? i saw you at my house tues you didnt even say hi lol. 
Negative,1976092093,Sat May 30 16:34:05 PDT 2009,NO_QUERY,lexicar,Need to relax but have to do my billy blanks tae bo workout dvd thingy 
Positive,1965524270,Fri May 29 16:04:20 PDT 2009,NO_QUERY,gloriVi,Prom Tonight 
Positive,2050339749,Fri Jun 05 18:29:43 PDT 2009,NO_QUERY,misecia,"So glad i get to have a break next week, no more work for a few days "
Positive,2016994805,Wed Jun 03 07:41:30 PDT 2009,NO_QUERY,MEDICPLEASE,"wagamama tweeted us!? was talking to Jesse last night, had to explain lol had a great night "
Positive,1676893345,Fri May 01 23:36:30 PDT 2009,NO_QUERY,GlitzyGloss,@GreenFalcon805 glad u made it home safe 
Positive,2179825605,Mon Jun 15 09:38:10 PDT 2009,NO_QUERY,jehmz,I am an ENFJ. Now go eat.  #nomnomnom
Negative,2005163980,Tue Jun 02 09:18:03 PDT 2009,NO_QUERY,ckrissc,Health care in Nevada sucks. I miss Cali  Havent been seen in an hour!
Negative,2267160883,Sun Jun 21 09:43:26 PDT 2009,NO_QUERY,jack_awesome,One week of boy scout camp coming up in about 2 hours 
Negative,2050038521,Fri Jun 05 17:57:25 PDT 2009,NO_QUERY,fromyouTWOMEY,missed Ellen EVERY day this week... is contemplating why this is so... 
Negative,2205021078,Wed Jun 17 03:45:01 PDT 2009,NO_QUERY,voiceovergirl,@minx100  much sympathy
Positive,1982297885,Sun May 31 10:55:47 PDT 2009,NO_QUERY,JacqueseR,@TearlessPoet lol!!! Yea &quot;stop buggin&quot; that's cute haha 
Negative,2257207372,Sat Jun 20 13:58:18 PDT 2009,NO_QUERY,terilou6983,looks like no iPhones today. AT&amp;T is sold out? Teri is sad about this. 
Negative,2192526530,Tue Jun 16 07:10:06 PDT 2009,NO_QUERY,dmvc,p.s. grossss i have to wear nylons and closed-toe shoes 
Positive,1573932556,Tue Apr 21 03:32:01 PDT 2009,NO_QUERY,NikolaSivkov,@pronobozo here is my blog that i told u about http://is.gd/tDx9 and here is the vide featuring two of your songs http://is.gd/tDx6 
Negative,1696213157,Mon May 04 07:50:27 PDT 2009,NO_QUERY,Cari_tx,@twilightnewborn OME  cullen kitty
Positive,1989410197,Mon Jun 01 01:26:12 PDT 2009,NO_QUERY,pinmav,Wake Up!!  â« http://blip.fm/~7f4b5
Negative,1980751351,Sun May 31 07:34:51 PDT 2009,NO_QUERY,Platerpus,"Indoors - Sadly. Managed a run earlier, right calf cramped "
Positive,1563737585,Mon Apr 20 00:02:45 PDT 2009,NO_QUERY,Lauraaaofcourse,feet hurt really bad. going to read then go to sleep. 
Positive,1964601312,Fri May 29 14:29:58 PDT 2009,NO_QUERY,dancingfrg,Woo hoo! New Gilmore girls season starts june 8th! I'll have a reason to watch television. 
Positive,1468366233,Tue Apr 07 01:13:52 PDT 2009,NO_QUERY,btwiMbomb,@Mrjones2011 gimme some ! 
Negative,2049923158,Fri Jun 05 17:44:36 PDT 2009,NO_QUERY,rogerdsmith,Going to pick up my car...$600 for front struts 
Negative,1932513308,Tue May 26 21:37:16 PDT 2009,NO_QUERY,nichetechie,Forced Shutdowns are pretty boring..especially during the delhi summers 
Negative,2233135841,Thu Jun 18 20:53:08 PDT 2009,NO_QUERY,Zahnen,My cat is addicted to concentrate juice 
Positive,1692297275,Sun May 03 19:41:36 PDT 2009,NO_QUERY,victor_lucas,In an empty theater in Westwood about to see #wolverine. Guess everyone's seen it already? 
Negative,2264580324,Sun Jun 21 04:19:11 PDT 2009,NO_QUERY,goldfishlocks,Alan ignored me during the concert.  boo! - http://tweet.sg
Positive,1794427864,Thu May 14 05:47:28 PDT 2009,NO_QUERY,StephanieAlston,@shadoworld haha silly!Its going though..enough said!Hope 2day is less nerve wrecking 
Positive,2016683290,Wed Jun 03 07:11:23 PDT 2009,NO_QUERY,EricalBrown,"@adamariee lol oooh yeah ;) im stoked girl, STOKED. what are you doing this weekend/ the rest of the week? hang?  ahha"
Negative,2286419807,Mon Jun 22 16:25:19 PDT 2009,NO_QUERY,emilyvargo,@lauratheiss chello you are in california. how will you ever see hp at midnight or go to brand new concerts? 
Positive,2048410529,Fri Jun 05 15:09:19 PDT 2009,NO_QUERY,somnambulant,"@brianai We're doing a job fair (www.rubyjobfair.ca) tomorrow. There's a no-laptop, posterboard/duotang only rule. Think science-fair. "
Positive,2058944962,Sat Jun 06 15:56:31 PDT 2009,NO_QUERY,DanaK6,"@PhelpsAnonymous I didn't mean to me mean or anything, but you know how it is. I'm really sorry if I offended you! "
Negative,2046500096,Fri Jun 05 12:16:09 PDT 2009,NO_QUERY,ifuseektristan,i hate it here 
Negative,1981603245,Sun May 31 09:30:15 PDT 2009,NO_QUERY,infiniteee,I wish all of my art didn't suck. I'm so passionate about it and meep 
Negative,1691376273,Sun May 03 17:43:31 PDT 2009,NO_QUERY,Kimchi_Mama,still am in the computer lab writing my paper 
Positive,2177602787,Mon Jun 15 06:23:31 PDT 2009,NO_QUERY,belladienazmi,"loves Selena gomez!!! she's very,very cool!!! you rock, selena!!!  http://plurk.com/p/113pmf"
Positive,1827681899,Sun May 17 11:13:30 PDT 2009,NO_QUERY,RikWright13,@loco92 Goooooood from England. Been a busy day for me though. 
Positive,1967398773,Fri May 29 19:30:30 PDT 2009,NO_QUERY,ktbeeper,@tenelilli Notice...I'm writing down the times. Perfectionism. And we've come full circle. You can go to bed now. 
Negative,2251256390,Sat Jun 20 02:55:50 PDT 2009,NO_QUERY,Lyandra,@colormesunshine I was supposed to know yesterday. No word yet. 
Negative,2045269147,Fri Jun 05 10:28:59 PDT 2009,NO_QUERY,MiSz_KaYla1025,is real pist bout sumtin  JUS WOKE UP HAHA dnt kno wat im doin today but oh well
Positive,1998048598,Mon Jun 01 17:54:22 PDT 2009,NO_QUERY,mirthlab,@jsnell In general looks great though  Congrats on the release.
Positive,2177840919,Mon Jun 15 06:47:23 PDT 2009,NO_QUERY,MelaniesMusings,Today should be interesting.  I have to give my horse a bath. 
Negative,2298264877,Tue Jun 23 11:27:42 PDT 2009,NO_QUERY,killkillkill,@7ElevenSoCal Sadly my buying said Slurpee unwittingly provided ample distraction for a cowardly criminal to abscond with a case of beer. 
Positive,1692371511,Sun May 03 19:51:16 PDT 2009,NO_QUERY,Steven_Morales,Lizeth bought me a strawberry smoothie and now is treating me to Islands. Mmmm. 
Negative,2232875313,Thu Jun 18 20:31:01 PDT 2009,NO_QUERY,LakenHoward,making an awesome salad with fresh lettuce from my garden! ...and looking for a new job 
Positive,2053016254,Sat Jun 06 02:56:28 PDT 2009,NO_QUERY,ontheseashore,"@lilyenc  yeah, it'd be great. oh i've been itching to find booksactually, want to come with me? when are you free next week?"
Positive,1793827752,Thu May 14 04:07:22 PDT 2009,NO_QUERY,miroslaaf,"@dimitrivh Ok, great. I guess it will only be available on the IC train from Brugge to Leuven. I'll find them, thx "
Negative,2234352220,Thu Jun 18 22:53:43 PDT 2009,NO_QUERY,Kthln01,"Just wrecked good sleep with a crazy dream. Got stranded, chased by a robber and hid in an outhouse! But I was shook! And now, Im awake. "
Negative,2230878571,Thu Jun 18 17:44:06 PDT 2009,NO_QUERY,mitperson,I feel retarded for getting on a shuttle that doesn't go to simmons only because I wanted to go to simmons 
Positive,2059914380,Sat Jun 06 17:53:34 PDT 2009,NO_QUERY,redtogray,I had about ten minutes to relax... now I'm off to a dance show to support my biffle and her beautiful talent! Break a leg Tay Tay!  &lt;3
Positive,1751918463,Sat May 09 20:36:00 PDT 2009,NO_QUERY,OneFlipsta,Don't hide your smiles  - http://robo.to/OneFlipsta
Negative,2247154264,Fri Jun 19 18:40:14 PDT 2009,NO_QUERY,JiMpiSh,"I didn't get 1 call or text today from any of my friends or my bros. I don't care about Bday wishes, just a call to see what I was up to. "
Negative,1992788297,Mon Jun 01 09:19:23 PDT 2009,NO_QUERY,jimmy_zed,"Watching sitcoms with the cc on fucks them up  note to the one who insists on it,"
Negative,2176737523,Mon Jun 15 04:38:04 PDT 2009,NO_QUERY,lyndseyisgr8,Knee hurts soooo bad. Missing my former students' graduation. 
Negative,2068799713,Sun Jun 07 14:43:16 PDT 2009,NO_QUERY,kmargossian,@Karen_Singleton Just another day in America...sadly 
Positive,2186174275,Mon Jun 15 18:27:44 PDT 2009,NO_QUERY,ChrisSamnee,"@j_bacardi Okay, you and Julie Schwartz were a couple of rhe rare exceptions with excellant taste "
Positive,1834437091,Mon May 18 02:55:57 PDT 2009,NO_QUERY,LostMarilyn,"@necol66 Yeah, it was amazing drinking beer &amp; dancing with gnomes &amp; monkeys, try it "
Negative,2232145831,Thu Jun 18 19:30:49 PDT 2009,NO_QUERY,DaReal_KEEKSZ,"Lol dis show makes me wanna give my son a baby brotha or sista,pero dose contractions my son gave me   unbearable so idk how I would  ..."
Positive,1754138216,Sun May 10 05:08:06 PDT 2009,NO_QUERY,louisachoo,Sitting on my table. Club worthy -  http://is.gd/ytJo. 
Positive,2062775512,Sun Jun 07 00:15:31 PDT 2009,NO_QUERY,romiequinozio,I go sleepy now   good night
Positive,1573477450,Tue Apr 21 01:21:26 PDT 2009,NO_QUERY,dhempe,@just_reva all the best for fulfilling ur dream soon! 
Negative,1835498988,Mon May 18 06:07:50 PDT 2009,NO_QUERY,wunmic,"@CanelaNYC the hell are you talking about? I'm looking at hardwood floors, one is called morningwood, super expensive though "
Positive,1957149371,Thu May 28 23:39:25 PDT 2009,NO_QUERY,Peaugh,"@GogDog I'd be willing to pay $40-50 (thus covering the cost of the set) for one of them, but if you've got a counter offer I'll listen. "
Positive,2071284572,Sun Jun 07 19:08:36 PDT 2009,NO_QUERY,SeviDesigns,@myapronstrings My son loves it too. He was watching it earlier 
Positive,1468039667,Mon Apr 06 23:23:48 PDT 2009,NO_QUERY,Jessss_,Off to bed! Night people. 
Negative,1961039630,Fri May 29 08:53:37 PDT 2009,NO_QUERY,huongers,TGIF!! Its a GORGEOUS day in Reno today. And I'm stuck inside. 
Positive,1982198741,Sun May 31 10:43:36 PDT 2009,NO_QUERY,Joydaily,@Dmetayer  No thank you for really loving it. Enjoy whats left of ur Sunday b4 the monotony of the week day returns 
Positive,1976029005,Sat May 30 16:26:02 PDT 2009,NO_QUERY,carlincomm,"@markwtwinder Hey Mark, when in doubt, NAP "
Negative,2060659214,Sat Jun 06 19:19:41 PDT 2009,NO_QUERY,Goodbyeadam,I think my car is dying. It's so loud 
Negative,2251593243,Sat Jun 20 04:00:03 PDT 2009,NO_QUERY,opal_dreams,"just found out, don't know id it's true but jessica mauboy also support for beyonce's tour?? all tix are sold out "
Negative,1553765820,Sat Apr 18 15:09:08 PDT 2009,NO_QUERY,Zippo1989,elena lost today after a great fight 
Negative,1759541968,Sun May 10 19:26:36 PDT 2009,NO_QUERY,vic2slic,(Gulp and Sigh) Calling Mother - Must pretend to be strong. 
Negative,1563904652,Mon Apr 20 00:48:28 PDT 2009,NO_QUERY,LaurenELopez,"I always underestimate how long laundry takes, now I have to drive home at 1AM cause my parents are in NY and won't let me sleep over "
Negative,2180834984,Mon Jun 15 11:00:32 PDT 2009,NO_QUERY,cassidy_lynne,@RSD_Sufferer aw im sorry!    wheres he goin?
Negative,1991091784,Mon Jun 01 06:23:10 PDT 2009,NO_QUERY,cristineburgos,I don't want to work this week 
Positive,1557665184,Sun Apr 19 05:24:07 PDT 2009,NO_QUERY,TrustTommy,@letteapplejuice Thanks 
Positive,1969983081,Sat May 30 01:59:07 PDT 2009,NO_QUERY,040hosting,"Transfered  lot of customers to 040 Hosting this week; more people  switch,  http://www.040hosting.eu we do something right "
Positive,1972001830,Sat May 30 08:21:13 PDT 2009,NO_QUERY,drakoboy,zyklonic showers   *evil*
Positive,2052702686,Sat Jun 06 01:41:35 PDT 2009,NO_QUERY,blackouthunny,"@sevinnyne6126 Hey Lindsay,is that you???  You have facebook account?*Love ya!!!Be strong!!!!"
Positive,2052864736,Sat Jun 06 02:19:37 PDT 2009,NO_QUERY,superspryte,And I'm off to deliver. It's fun time.   
Negative,2326860524,Thu Jun 25 07:36:26 PDT 2009,NO_QUERY,K_night4me,@MrsKnightBerg my BB was in my hand all night and the batt was low so had to charge it  what's ur fave drink at starbucks??
Positive,2051774959,Fri Jun 05 22:46:46 PDT 2009,NO_QUERY,janellehong,"Make that, I'm with 3 of my faveys boutta be on round 2. "
Positive,1827716325,Sun May 17 11:17:50 PDT 2009,NO_QUERY,Mahmouha,"@jessiibean omg, you do know him! oh can you say hi to him for me pleaseee and tell me what he says back! "
Negative,2071759803,Sun Jun 07 19:53:09 PDT 2009,NO_QUERY,puffmclover,@jennihof pants on Buddy?   Poor Buddy! Breakdancing in the living room? This could be fun! Next time we will make a beer slip and slide!
Negative,2061929169,Sat Jun 06 21:56:13 PDT 2009,NO_QUERY,Puppetguy,@pupsinmelb  Oz sounds like Iowa when it comes to puppet awareness  A bit of a struggle. Other US states MUCH BIGGER aware
Negative,2044002955,Fri Jun 05 08:43:42 PDT 2009,NO_QUERY,sputniklove,says ohhh my good lordy  I'm being dragged to True Fitness tomorrow by mummmmyyyyy (tears) Why can't she jus... http://plurk.com/p/yoo83
Positive,1980043907,Sun May 31 05:29:15 PDT 2009,NO_QUERY,alain_thys,just boarded eurostar to london for 5 days of nps indoctrination   #npseu09
Negative,2228830934,Thu Jun 18 14:56:31 PDT 2009,NO_QUERY,Nikkiilyx,"@Kata159 ohh noo   it'll be on youtube tomorrow, thank god for the internet. and silly bird. you should go and shout at it!  "
Negative,2322559600,Wed Jun 24 22:50:15 PDT 2009,NO_QUERY,Indy93,just quit hungry jacks! 
Positive,1565501378,Mon Apr 20 06:54:32 PDT 2009,NO_QUERY,aprilmom00,speech today and I'm going to the dr for that yearly checkup...Thats my morning 
Positive,1678128491,Sat May 02 05:36:49 PDT 2009,NO_QUERY,Roqqzz,@itsoscaryo y r u up so early? If I know u like I know u...ure lil butt was up all night lol. Abnd thanx 
Negative,2252447188,Sat Jun 20 06:17:10 PDT 2009,NO_QUERY,mikkifine1967,@RedLightRuby I did the spa thing for many years.I guess I fail to play well with others in that atmosphere. 
Positive,1983432735,Sun May 31 13:08:45 PDT 2009,NO_QUERY,joellireland,"@DSLemming as you can see, we've been busy with a wealth of brand new content "
Positive,1554198805,Sat Apr 18 16:20:24 PDT 2009,NO_QUERY,matildAAAH,"@kitchentiles  hey, thanks for following me.  wow- you look just like one of my friends!  xo."
Negative,1822360664,Sat May 16 19:23:55 PDT 2009,NO_QUERY,candleslove,We were invited late. Literally like an hour ago . So we r guilty for not bringin a gift.  lol soweee. They could take a rain check
Negative,2188700141,Mon Jun 15 22:23:22 PDT 2009,NO_QUERY,tullymcq,@WnchstrsGirl  I'm sorry. Wish I could help.
Negative,1691974362,Sun May 03 19:00:34 PDT 2009,NO_QUERY,spaiduhz,is a little dissapointed.  cant get IBM Rational Software Modeler to work on Ubuntu.  http://plurk.com/p/rms25
Negative,2187609114,Mon Jun 15 20:32:06 PDT 2009,NO_QUERY,ladyStace_y,@buildabear will any of these cute pups ever come to Singapore. We have little selections here 
Negative,2058356991,Sat Jun 06 14:46:38 PDT 2009,NO_QUERY,chic1967,My spelling is terrible (RECOMMENDED) not reccommended 
Positive,1979383464,Sun May 31 02:48:43 PDT 2009,NO_QUERY,metatron26,"Hi, I am new here, my first twitt. Phu. Have now your Joombar. What a brand new world.  "
Negative,2178503760,Mon Jun 15 07:47:54 PDT 2009,NO_QUERY,LJWooly,"@NuevoVida Unfortunately, I don't, I don't really use my Wii, like, ever. Sorry mate. I would help you out if I could, though. "
Positive,2014936844,Wed Jun 03 03:10:36 PDT 2009,NO_QUERY,aliciadizzy,@ChewTheMagazine got my copy of the energy issue. so amazing &amp; absolutely stunning. totally love it! thank you Chew 
Positive,2052633535,Sat Jun 06 01:25:44 PDT 2009,NO_QUERY,rosehwang,â« Thank you all for the kind #ff shout out!  Hunt u later ;) Let's tweet in public! (Kelis - In Public) â« http://blip.fm/~7qd7k
Negative,2254927031,Sat Jun 20 10:29:57 PDT 2009,NO_QUERY,Eulalia91,@Rhi1806 who arranged film trip? and what are they seeing?  not sure
Negative,2206772401,Wed Jun 17 07:02:02 PDT 2009,NO_QUERY,andyroser24,NEED A NEW BASKETBALL TEAM TO JOIN!!! 
Negative,2325925463,Thu Jun 25 06:17:05 PDT 2009,NO_QUERY,ChibaChi,"Biologie, it is so much! Still interesting, but way to much "
Negative,2067217490,Sun Jun 07 11:57:38 PDT 2009,NO_QUERY,ASHKAP,Bbqing with Ross and his friends! Wish the sun would come out 
Positive,1933072339,Tue May 26 22:55:31 PDT 2009,NO_QUERY,Sammie_x3,"Just found out I might be seeing @TiffanyGiardina in June. Two days after my birthday, I'm so excited  &lt;3"
Positive,1972003692,Sat May 30 08:21:27 PDT 2009,NO_QUERY,_skittlesbitch_,"@justicegaskarth Btw, you canï¿½t say shyt about stalking. I didnï¿½t have room to put it last time.  Haha, carry on!"
Negative,2050390920,Fri Jun 05 18:35:05 PDT 2009,NO_QUERY,sh3zlikeastar,@missnickyfr3sh aww po0r babi i know and i will fe3l the same way but its worse upon me @jayjayallpro is slackin on me hard im ode3 sad 
Negative,2266867678,Sun Jun 21 09:13:58 PDT 2009,NO_QUERY,elleashley,I hate d fact dat she's is becoming closer 2her 
Positive,1975458201,Sat May 30 15:11:57 PDT 2009,NO_QUERY,Pipadu,Lipizzaners are cool! Using 3 rescues  r doing great!
Negative,2066381538,Sun Jun 07 10:24:49 PDT 2009,NO_QUERY,Fotonomy,"I'm so fortunate to visit Hofstra and be studious all day today and tomorrow, with the weather so grand! "
Positive,2013888520,Tue Jun 02 23:51:28 PDT 2009,NO_QUERY,rgoodchild,@solarosa ahhh. no. last time we were there my daughter asked if it was now going to be called johnsville 
Positive,1791807424,Wed May 13 21:10:00 PDT 2009,NO_QUERY,sugigrl,@csoto we're 78 and 82! weeeeee 
Negative,1932305103,Tue May 26 21:12:28 PDT 2009,NO_QUERY,fahrennheit451,@tomdale channel 11 is very busy... and 1 has no one... i'll just hop in the tub and open up some veins 
Positive,2064304436,Sun Jun 07 05:53:02 PDT 2009,NO_QUERY,xdevinnbabyy,Hahaha I think I'm JUST going to make it  yay!
Positive,1978471160,Sat May 30 23:27:37 PDT 2009,NO_QUERY,OhHaiSara,Saw Dance Flick with Deanna. 
Negative,2205414698,Wed Jun 17 04:41:14 PDT 2009,NO_QUERY,_lnk,@Alexandros_ while they DID order the yearbook?  I really don't understand how such a mistake could have happened.
Positive,1979649935,Sun May 31 03:57:03 PDT 2009,NO_QUERY,Wolvies,im going to make a vlog during my trip..im doing an awful lot and all so might aswell 
Positive,1827600948,Sun May 17 11:03:14 PDT 2009,NO_QUERY,Mandy_Vavrinak,&gt; @SouthwestAir husband and clients are on SWA to Vegas for #ICSC #REcon show. You all always take good care of them. Thanks 
Positive,2018228384,Wed Jun 03 09:38:20 PDT 2009,NO_QUERY,cricketpavilion,Have you got your #noservicefeewednesdays tickets yet? www.livenation.com- TODAY ONLY! Follow @livenation for more info! 
Negative,2229648158,Thu Jun 18 16:00:49 PDT 2009,NO_QUERY,SonoranDragon,@rgutel Then there ya go! No possibility of raising your insurance premiums. At least you get to go online. I didn't. 
Positive,2057512467,Sat Jun 06 13:08:32 PDT 2009,NO_QUERY,Devidev,@MzRaYrAe oooooo pick me up some! Green tea flavor 
Negative,1679726105,Sat May 02 10:02:12 PDT 2009,NO_QUERY,magnifiqisk,@aplusk  we try too. home cooked food is def better thn fast food. bt depends on schedule  sometimes unhealthy food is more accessible.
Negative,2188555226,Mon Jun 15 22:06:48 PDT 2009,NO_QUERY,ImFlyingAway,The only blessing I need is a prayer... 
Negative,1986165806,Sun May 31 18:25:36 PDT 2009,NO_QUERY,piroteknix,@BioHazard655 Forget em  What's the legality of noise pollution? How loud are you allowed to be legally? You should research it.
Negative,2177977063,Mon Jun 15 07:00:28 PDT 2009,NO_QUERY,SJBoy74,@robsaga .. B/c you haven't designed one for me..  let alone swim trunks..  .. Week of show.. Are you ready??
Positive,1980241739,Sun May 31 06:09:15 PDT 2009,NO_QUERY,judiee,@sjhooray I have 10 so far. too tired to think ) but it's fun right? ) @camilleisleta gave me the link 
Positive,1824599943,Sun May 17 02:05:33 PDT 2009,NO_QUERY,LuvinDanny4Ever,@soaps3 Knight Knight. 
Positive,1691309558,Sun May 03 17:34:26 PDT 2009,NO_QUERY,tjmaggiore,The Beatles 
Negative,2001451818,Tue Jun 02 00:55:57 PDT 2009,NO_QUERY,Lorwhore,Is having chest pain 
Negative,2289560762,Mon Jun 22 20:39:05 PDT 2009,NO_QUERY,erin_atx,Nip/Tuck is cancelled?!??!?!?! noooooo 
Positive,1752090013,Sat May 09 21:01:35 PDT 2009,NO_QUERY,g0shortiexx,@lizziechristine Thank you so much  Miss you toooo!
Positive,1982821216,Sun May 31 11:58:13 PDT 2009,NO_QUERY,myria_duckett,"@MoiraNous blowing stuff up, running experiments, what is it that you do for a living?! lol Hire me please  haha"
Positive,1989052760,Mon Jun 01 00:11:28 PDT 2009,NO_QUERY,bellahbee,I think I might go out on a limb and go for c-alex  comments or suggestions are vaguely welcome I suppose :p
Negative,1555692907,Sat Apr 18 20:25:43 PDT 2009,NO_QUERY,yourvipgirl,"Took my cocker spaniel , Sam to get groomed today. Wow he smells better. Now all he wants to do is roll around in the dirt.. Dirty dog "
Negative,2049968396,Fri Jun 05 17:49:35 PDT 2009,NO_QUERY,gabeezy,@rockthesole it was just a thought 
Negative,1834880772,Mon May 18 04:30:00 PDT 2009,NO_QUERY,joshtastic1,@keza34 ooooo who's the phsyco?? And hi mom I'm ill  have flu
Negative,2006523397,Tue Jun 02 11:17:33 PDT 2009,NO_QUERY,WormsAreFunny,"@CharlesGokey Once you take God out of the equasion, bad things happen.  That is why our country is going down the toilet.    "
Positive,1998269799,Mon Jun 01 18:16:22 PDT 2009,NO_QUERY,hannahh1189,"what's up, @JesseMcCartney? "
Positive,2071387034,Sun Jun 07 19:18:51 PDT 2009,NO_QUERY,rocksandahalf,Delicious delicious..  yum.
Positive,1678363857,Sat May 02 06:27:57 PDT 2009,NO_QUERY,JenTheTweetTart,goin shoppin with mom and my nieces 
